TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,부천,성인,일반,53,관리자,3등급,20220321,M
1,부천,성인,일반,53,관리자,3등급,20220321,M
1,군산,청소년,출장,17,관리자,참가증,20220321,M
1,KSPO송파,성인,일반,20,관리자,참가증,20220321,F
2,군산,청소년,출장,17,관리자,참가증,20220321,M
4,삼척,청소년,출장,16,관리자,참가증,20220321,F
4,삼척,청소년,출장,16,관리자,참가증,20220321,F
1,군산,청소년,출장,16,관리자,참가증,20220321,M
7,미추홀,성인,일반,21,,3등급,20220321,M
1,수원,성인,일반,55,,참가증,20220321,M
2,삼척,청소년,출장,16,관리자,3등급,20220321,F
1,정읍,성인,일반,32,,참가증,20220321,M
3,삼척,청소년,출장,16,관리자,참가증,20220321,F
2,삼척,청소년,출장,16,관리자,참가증,20220321,F
1,광주,노인,일반,79,관리자,3등급,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,F
1,구미,성인,일반,60,관리자,참가증,20220321,M
1,서구(대전),성인,일반,53,관리자,3등급,20220321,M
1,미추홀,노인,일반,66,관리자,2등급,20220321,F
1,충주,청소년,출장,13,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,3등급,20220321,F
4,삼척,청소년,출장,16,관리자,참가증,20220321,F
1,마포,성인,일반,19,관리자,참가증,20220321,M
3,삼척,청소년,출장,16,관리자,3등급,20220321,F
1,구미,성인,일반,63,관리자,참가증,20220321,F
1,남원,성인,일반,22,관리자,참가증,20220321,M
1,목포,성인,일반,60,관리자,참가증,20220321,M
1,고양,성인,일반,19,관리자,3등급,20220321,M
1,목포,성인,일반,56,관리자,3등급,20220321,M
33,곡성,노인,일반,67,관리자,참가증,20220321,F
1,충주,청소년,출장,13,관리자,참가증,20220321,F
1,오산,성인,일반,61,관리자,3등급,20220321,F
1,영주,성인,출장,25,관리자,참가증,20220321,F
1,부천,성인,일반,61,관리자,2등급,20220321,M
2,부천,성인,일반,60,관리자,2등급,20220321,M
3,북구(광주),성인,일반,19,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,M
2,고양,노인,일반,80,관리자,2등급,20220321,M
4,영주,성인,출장,34,관리자,참가증,20220321,F
1,강릉,성인,일반,20,관리자,2등급,20220321,M
1,KSPO광주(출장),청소년,출장,16,관리자,참가증,20220321,M
2,군산,청소년,출장,16,관리자,참가증,20220321,M
1,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220321,M
1,KSPO광주(출장),청소년,출장,16,관리자,참가증,20220321,M
1,영주,성인,출장,49,관리자,참가증,20220321,M
2,삼척,청소년,출장,16,관리자,참가증,20220321,F
2,삼척,청소년,출장,15,관리자,3등급,20220321,F
6,서초,노인,일반,66,관리자,2등급,20220321,M
2,삼척,청소년,출장,16,관리자,2등급,20220321,F
2,삼척,청소년,출장,15,관리자,1등급,20220321,F
1,고양,성인,일반,22,관리자,참가증,20220321,M
1,고양,성인,일반,61,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,F
1,충주,청소년,출장,13,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,F
1,충주,청소년,출장,13,관리자,참가증,20220321,F
1,충주,청소년,출장,13,관리자,2등급,20220321,M
1,KSPO광주(출장),청소년,출장,16,관리자,참가증,20220321,M
2,포천,노인,일반,67,관리자,2등급,20220321,F
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220321,M
1,청주,성인,일반,24,관리자,참가증,20220321,M
8,화성,성인,일반,59,관리자,1등급,20220321,F
1,곡성,청소년,일반,18,관리자,참가증,20220321,M
1,원주,청소년,출장,15,관리자,참가증,20220321,F
1,원주,청소년,출장,14,관리자,3등급,20220321,F
1,원주,청소년,출장,15,관리자,2등급,20220321,F
1,원주,청소년,출장,15,관리자,참가증,20220321,F
3,부천,노인,일반,72,관리자,2등급,20220321,F
1,고양,청소년,일반,18,관리자,참가증,20220321,M
1,원주,청소년,출장,14,관리자,2등급,20220321,M
3,KSPO광주(출장),청소년,출장,17,관리자,2등급,20220321,F
1,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220321,M
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220321,M
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220321,M
1,원주,청소년,출장,14,관리자,3등급,20220321,M
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220321,M
1,의정부,성인,일반,22,관리자,참가증,20220321,F
1,사상,성인,일반,26,관리자,3등급,20220321,M
3,군산,청소년,출장,16,관리자,참가증,20220321,M
1,KSPO광주(출장),청소년,출장,17,관리자,2등급,20220321,F
2,군산,청소년,출장,16,관리자,참가증,20220321,M
1,KSPO광주(출장),청소년,출장,16,관리자,참가증,20220321,F
1,KSPO광주(출장),청소년,출장,16,관리자,참가증,20220321,M
1,제주,청소년,출장,17,관리자,3등급,20220321,M
2,제주,청소년,출장,17,관리자,참가증,20220321,M
1,제주,청소년,출장,18,관리자,참가증,20220321,M
1,제주,청소년,출장,17,관리자,참가증,20220321,M
2,군산,청소년,출장,16,관리자,참가증,20220321,M
1,KSPO송파,성인,일반,19,관리자,참가증,20220321,M
3,부천,노인,일반,75,관리자,2등급,20220321,M
1,원주,청소년,출장,14,관리자,참가증,20220321,F
1,원주,청소년,출장,15,관리자,참가증,20220321,F
1,원주,청소년,출장,14,관리자,3등급,20220321,F
1,남구(울산),청소년,출장,17,관리자,참가증,20220321,M
3,남구(울산),청소년,출장,17,관리자,참가증,20220321,M
2,남구(울산),청소년,출장,18,관리자,3등급,20220321,M
2,남구(울산),청소년,출장,18,관리자,참가증,20220321,M
3,남구(울산),청소년,출장,17,관리자,3등급,20220321,M
1,남구(울산),청소년,출장,18,관리자,참가증,20220321,M
3,남구(울산),청소년,출장,17,관리자,참가증,20220321,M
1,원주,청소년,출장,15,관리자,3등급,20220321,F
2,동구(인천),성인,일반,59,,2등급,20220321,M
3,강북,성인,일반,62,,참가증,20220321,M
3,부천,성인,일반,53,관리자,참가증,20220321,F
1,중구(서울),노인,출장,74,관리자,2등급,20220321,M
3,삼척,청소년,출장,16,관리자,참가증,20220321,F
1,제주,청소년,출장,15,관리자,참가증,20220321,F
1,제주,청소년,출장,15,관리자,3등급,20220321,F
1,제주,청소년,출장,15,관리자,참가증,20220321,F
4,광주,노인,일반,84,관리자,참가증,20220321,M
1,중구(서울),노인,출장,76,관리자,참가증,20220321,F
1,충주,청소년,출장,13,관리자,참가증,20220321,F
1,충주,청소년,출장,13,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,F
1,충주,청소년,출장,13,관리자,2등급,20220321,M
3,남구(울산),청소년,출장,16,관리자,참가증,20220321,M
2,남구(울산),청소년,출장,15,관리자,참가증,20220321,M
2,남구(울산),청소년,출장,15,관리자,참가증,20220321,M
2,남구(울산),청소년,출장,15,관리자,참가증,20220321,M
2,남구(울산),청소년,출장,14,관리자,3등급,20220321,M
3,남구(울산),청소년,출장,16,관리자,참가증,20220321,M
2,남구(울산),청소년,출장,17,관리자,2등급,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,F
2,남구(울산),청소년,출장,16,관리자,참가증,20220321,M
2,남구(울산),청소년,출장,17,관리자,참가증,20220321,M
1,남구(울산),청소년,출장,16,관리자,참가증,20220321,M
3,남구(울산),청소년,출장,16,관리자,1등급,20220321,M
2,남구(울산),청소년,출장,17,관리자,3등급,20220321,M
3,남구(울산),청소년,출장,16,관리자,참가증,20220321,M
2,남구(울산),청소년,출장,16,관리자,참가증,20220321,M
1,제주,청소년,출장,17,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,F
1,충주,청소년,출장,13,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,F
1,충주,청소년,출장,13,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,F
1,충주,청소년,출장,13,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,3등급,20220321,F
1,충주,청소년,출장,13,관리자,참가증,20220321,M
2,동작,성인,일반,22,관리자,2등급,20220321,M
1,남구(울산),청소년,출장,15,관리자,2등급,20220321,M
1,제주,청소년,출장,15,관리자,참가증,20220321,F
2,남구(울산),청소년,출장,16,관리자,참가증,20220321,M
1,제주,청소년,출장,16,관리자,1등급,20220321,F
4,영주,성인,출장,30,관리자,참가증,20220321,F
1,제주,청소년,출장,15,관리자,참가증,20220321,F
3,중구(서울),노인,출장,79,관리자,참가증,20220321,F
1,제주,청소년,출장,16,관리자,3등급,20220321,F
2,남구(울산),청소년,출장,16,관리자,참가증,20220321,M
1,군산,청소년,출장,17,관리자,참가증,20220321,M
2,제주,청소년,출장,16,관리자,참가증,20220321,M
1,제주,청소년,출장,16,관리자,2등급,20220321,M
1,세종,성인,일반,46,관리자,2등급,20220321,F
1,춘천,청소년,일반,18,관리자,참가증,20220321,F
3,군산,청소년,출장,17,관리자,참가증,20220321,M
1,제주,청소년,출장,17,관리자,참가증,20220321,M
1,제주,청소년,출장,17,관리자,참가증,20220321,M
1,제주,청소년,출장,17,관리자,3등급,20220321,M
4,군산,청소년,출장,17,관리자,참가증,20220321,M
1,안산,성인,일반,42,관리자,2등급,20220321,M
1,사상,성인,일반,20,관리자,3등급,20220321,F
1,고양,성인,일반,60,관리자,3등급,20220321,F
1,동작,성인,일반,38,관리자,참가증,20220321,F
1,원주,청소년,출장,14,관리자,3등급,20220321,M
1,원주,청소년,출장,15,관리자,2등급,20220321,M
1,제주,청소년,출장,15,관리자,참가증,20220321,F
1,원주,청소년,출장,14,관리자,참가증,20220321,M
1,제주,청소년,출장,15,관리자,참가증,20220321,F
1,제주,청소년,출장,15,관리자,참가증,20220321,F
1,제주,청소년,출장,16,관리자,참가증,20220321,F
1,KSPO대구,노인,일반,78,,참가증,20220321,F
1,충주,청소년,출장,13,관리자,3등급,20220321,M
1,의정부,성인,일반,58,관리자,참가증,20220321,M
4,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220321,F
1,수원,성인,일반,19,,3등급,20220321,F
1,구미,성인,일반,43,관리자,참가증,20220321,F
1,제주,청소년,출장,16,관리자,참가증,20220321,M
1,충주,청소년,출장,13,관리자,참가증,20220321,F
1,충주,청소년,출장,13,관리자,참가증,20220321,M
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220321,M
1,KSPO아산,성인,일반,27,관리자,2등급,20220321,M
1,포천,노인,일반,69,관리자,3등급,20220321,M
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220321,M
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220321,M
1,동작,성인,일반,64,관리자,2등급,20220321,M
1,KSPO광주(출장),청소년,출장,15,관리자,2등급,20220321,M
3,창원,성인,일반,19,관리자,3등급,20220321,M
4,남구(부산),성인,일반,64,관리자,참가증,20220321,M
1,계룡,성인,일반,19,관리자,참가증,20220321,M
1,달서,성인,일반,62,인바디,참가증,20220321,M
2,나주,성인,일반,49,관리자,2등급,20220321,M
1,사상,성인,일반,20,관리자,참가증,20220321,M
1,동작,성인,일반,24,관리자,1등급,20220321,F
2,사상,성인,일반,23,관리자,3등급,20220321,M
1,사상,성인,일반,23,관리자,참가증,20220321,M
1,성동,성인,일반,19,관리자,3등급,20220321,F
1,KSPO광주(출장),청소년,출장,16,관리자,참가증,20220321,M
4,군산,청소년,출장,15,관리자,참가증,20220322,M
1,수원,청소년,일반,18,,참가증,20220322,M
1,세종,성인,일반,38,관리자,참가증,20220322,F
2,삼척,청소년,출장,15,관리자,참가증,20220322,F
1,삼척,청소년,출장,16,관리자,참가증,20220322,F
3,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,16,관리자,참가증,20220322,M
2,삼척,청소년,출장,15,관리자,참가증,20220322,F
1,삼척,청소년,출장,16,관리자,참가증,20220322,F
2,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
1,삼척,청소년,출장,16,관리자,참가증,20220322,F
3,남구(울산),청소년,출장,15,관리자,3등급,20220322,M
2,남구(울산),청소년,출장,15,관리자,3등급,20220322,M
3,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
3,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
4,남구(울산),청소년,출장,16,관리자,2등급,20220322,M
2,남구(울산),청소년,출장,15,관리자,3등급,20220322,M
2,남구(울산),청소년,출장,15,관리자,3등급,20220322,M
3,남구(울산),청소년,출장,15,관리자,1등급,20220322,M
1,남구(울산),청소년,출장,16,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,15,관리자,3등급,20220322,M
2,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
3,남구(울산),청소년,출장,15,관리자,3등급,20220322,M
2,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
1,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
1,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,16,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,17,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,16,관리자,3등급,20220322,M
2,남구(울산),청소년,출장,17,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,16,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,16,관리자,3등급,20220322,M
1,남구(울산),청소년,출장,16,관리자,3등급,20220322,M
2,남구(울산),청소년,출장,16,관리자,3등급,20220322,M
3,남구(울산),청소년,출장,17,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,16,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,16,관리자,3등급,20220322,M
2,남구(울산),청소년,출장,16,관리자,3등급,20220322,M
2,남구(울산),청소년,출장,17,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,17,관리자,참가증,20220322,M
2,서초,성인,일반,62,관리자,1등급,20220322,F
1,마포,성인,일반,31,관리자,참가증,20220322,M
1,삼척,청소년,출장,15,관리자,참가증,20220322,F
2,삼척,청소년,출장,15,관리자,3등급,20220322,F
2,삼척,청소년,출장,16,관리자,참가증,20220322,F
1,부천,성인,일반,52,관리자,2등급,20220322,F
1,남구(부산),성인,출장,19,관리자,참가증,20220322,F
2,곡성,청소년,일반,18,관리자,1등급,20220322,M
1,의정부,성인,일반,64,관리자,참가증,20220322,M
3,의정부,성인,일반,61,관리자,3등급,20220322,M
4,춘천,성인,출장,20,관리자,1등급,20220322,M
3,순천,성인,일반,27,관리자,참가증,20220322,M
3,청주,성인,일반,24,관리자,참가증,20220322,M
2,남구(부산),성인,출장,22,관리자,참가증,20220322,M
1,KSPO송파,성인,일반,58,관리자,참가증,20220322,F
1,수원,성인,일반,25,,2등급,20220322,M
3,오산,성인,일반,56,관리자,2등급,20220322,F
1,안산,성인,일반,57,관리자,참가증,20220322,M
1,KSPO광주,성인,일반,62,관리자,3등급,20220322,M
2,나주,성인,일반,19,관리자,3등급,20220322,F
1,군산,청소년,출장,15,관리자,참가증,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
1,동구(광주),성인,일반,22,관리자,참가증,20220322,F
3,군산,청소년,출장,18,관리자,참가증,20220322,M
3,군산,청소년,출장,17,관리자,참가증,20220322,M
3,군산,청소년,출장,18,관리자,참가증,20220322,M
3,군산,청소년,출장,17,관리자,1등급,20220322,M
1,남구(부산),성인,출장,19,관리자,참가증,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
1,군산,청소년,출장,15,관리자,2등급,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
1,군산,청소년,출장,16,관리자,참가증,20220322,M
1,남구(부산),성인,출장,19,관리자,참가증,20220322,F
1,군산,청소년,출장,15,관리자,3등급,20220322,M
1,군산,청소년,출장,15,관리자,3등급,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
1,남구(부산),성인,출장,19,관리자,참가증,20220322,F
1,구미,성인,일반,45,관리자,참가증,20220322,F
1,강동,성인,일반,61,관리자,참가증,20220322,F
1,KSPO송파,성인,일반,61,관리자,참가증,20220322,F
1,사상,성인,일반,19,관리자,참가증,20220322,M
1,KSPO광주,성인,일반,53,관리자,참가증,20220322,F
4,삼척,청소년,출장,17,관리자,참가증,20220322,F
1,부천,성인,일반,20,관리자,참가증,20220322,M
1,강동,노인,일반,67,관리자,3등급,20220322,M
5,KSPO송파,노인,일반,65,관리자,1등급,20220322,M
1,천안,성인,일반,35,관리자,참가증,20220322,M
1,광주,성인,일반,24,관리자,3등급,20220322,M
1,세종,성인,일반,19,관리자,참가증,20220322,M
1,남구(부산),성인,출장,19,관리자,참가증,20220322,M
9,스포원(금정),성인,일반,29,인바디,1등급,20220322,F
1,남구(부산),성인,출장,19,관리자,참가증,20220322,F
1,목포,성인,일반,55,관리자,참가증,20220322,M
2,삼척,청소년,출장,17,관리자,참가증,20220322,F
4,삼척,청소년,출장,16,관리자,참가증,20220322,F
1,성동,노인,일반,74,관리자,참가증,20220322,F
4,삼척,청소년,출장,16,관리자,참가증,20220322,F
3,삼척,청소년,출장,17,관리자,참가증,20220322,F
4,삼척,청소년,출장,16,관리자,참가증,20220322,F
3,삼척,청소년,출장,16,관리자,참가증,20220322,F
3,삼척,청소년,출장,16,관리자,참가증,20220322,F
3,삼척,청소년,출장,16,관리자,3등급,20220322,F
1,삼척,청소년,출장,16,관리자,참가증,20220322,F
3,삼척,청소년,출장,16,관리자,참가증,20220322,F
1,삼척,청소년,출장,16,관리자,3등급,20220322,F
4,삼척,청소년,출장,16,관리자,참가증,20220322,F
2,삼척,청소년,출장,16,관리자,참가증,20220322,F
1,부천,성인,일반,25,관리자,참가증,20220322,M
4,화성,성인,일반,61,관리자,참가증,20220322,F
1,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220322,M
1,오산,성인,일반,60,관리자,2등급,20220322,M
1,구미,성인,일반,35,관리자,참가증,20220322,F
3,군산,청소년,출장,17,관리자,참가증,20220322,M
2,군산,청소년,출장,17,관리자,참가증,20220322,M
4,군산,청소년,출장,17,관리자,3등급,20220322,M
1,군산,청소년,출장,17,관리자,참가증,20220322,M
3,군산,청소년,출장,16,관리자,참가증,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
2,군산,청소년,출장,16,관리자,참가증,20220322,M
1,군산,청소년,출장,16,관리자,3등급,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
1,군산,청소년,출장,16,관리자,참가증,20220322,M
6,오산,성인,일반,47,관리자,2등급,20220322,F
1,남구(부산),성인,출장,19,관리자,참가증,20220322,M
1,청주,성인,일반,54,관리자,3등급,20220322,F
1,안산,성인,일반,48,관리자,참가증,20220322,F
1,남구(부산),성인,출장,21,관리자,참가증,20220322,F
1,김천,성인,일반,63,관리자,참가증,20220322,M
3,삼척,청소년,출장,16,관리자,3등급,20220322,F
4,삼척,청소년,출장,17,관리자,참가증,20220322,F
2,삼척,청소년,출장,16,관리자,참가증,20220322,F
3,삼척,청소년,출장,17,관리자,참가증,20220322,F
1,원주,노인,일반,74,관리자,참가증,20220322,M
1,원주,성인,일반,51,관리자,참가증,20220322,M
1,창원,성인,일반,52,관리자,참가증,20220322,M
1,부천,성인,일반,19,관리자,참가증,20220322,M
1,달서,성인,일반,64,인바디,참가증,20220322,M
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220322,M
1,원주,성인,일반,47,관리자,2등급,20220322,M
1,성동,성인,일반,29,관리자,1등급,20220322,M
1,시흥,노인,일반,73,관리자,3등급,20220322,F
1,남구(부산),성인,출장,19,관리자,참가증,20220322,M
1,KSPO대구,성인,일반,27,,2등급,20220322,M
1,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220322,M
1,남구(부산),성인,출장,19,관리자,2등급,20220322,M
1,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220322,M
2,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220322,M
1,KSPO광주(출장),청소년,출장,18,관리자,참가증,20220322,M
1,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220322,M
1,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220322,M
1,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220322,M
1,KSPO광주(출장),청소년,출장,18,관리자,참가증,20220322,M
1,정읍,청소년,일반,18,관리자,참가증,20220322,M
1,KSPO광주(출장),청소년,출장,17,관리자,2등급,20220322,M
1,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220322,M
2,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220322,M
1,남구(부산),성인,출장,19,관리자,3등급,20220322,M
1,남구(부산),성인,출장,19,관리자,1등급,20220322,F
1,남구(부산),성인,출장,19,관리자,3등급,20220322,M
2,북구(광주),성인,일반,21,관리자,3등급,20220322,M
1,구미,성인,일반,39,관리자,참가증,20220322,F
3,부천,노인,일반,82,관리자,2등급,20220322,M
1,광산,성인,일반,26,관리자,참가증,20220322,M
2,원주,성인,일반,49,관리자,참가증,20220322,F
1,구미,성인,일반,40,관리자,참가증,20220322,F
1,사천,성인,일반,25,관리자,2등급,20220322,M
1,구미,성인,일반,38,관리자,참가증,20220322,F
1,KSPO광주,성인,일반,37,관리자,참가증,20220322,F
4,강동,노인,일반,71,관리자,3등급,20220322,F
1,남구(부산),성인,출장,20,관리자,참가증,20220322,F
4,강동,노인,일반,77,관리자,3등급,20220322,F
1,동작,성인,일반,27,관리자,3등급,20220322,M
1,충주,청소년,출장,13,관리자,참가증,20220322,M
1,충주,청소년,출장,13,관리자,참가증,20220322,F
1,충주,청소년,출장,14,관리자,참가증,20220322,M
1,충주,청소년,출장,13,관리자,참가증,20220322,F
1,충주,청소년,출장,13,관리자,참가증,20220322,M
1,충주,청소년,출장,13,관리자,참가증,20220322,M
1,충주,청소년,출장,13,관리자,3등급,20220322,F
1,충주,청소년,출장,13,관리자,참가증,20220322,F
1,충주,청소년,출장,13,관리자,참가증,20220322,F
1,충주,청소년,출장,13,관리자,참가증,20220322,M
1,충주,청소년,출장,13,관리자,3등급,20220322,F
1,충주,청소년,출장,13,관리자,참가증,20220322,F
1,충주,청소년,출장,13,관리자,참가증,20220322,M
1,충주,청소년,출장,13,관리자,참가증,20220322,M
1,충주,청소년,출장,13,관리자,3등급,20220322,F
1,충주,청소년,출장,14,관리자,참가증,20220322,F
3,충주,청소년,출장,13,관리자,참가증,20220322,F
1,충주,청소년,출장,14,관리자,참가증,20220322,F
1,충주,청소년,출장,13,관리자,참가증,20220322,F
1,충주,청소년,출장,13,관리자,참가증,20220322,F
1,충주,청소년,출장,13,관리자,참가증,20220322,M
1,충주,청소년,출장,13,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,16,관리자,참가증,20220322,M
1,KSPO송파,성인,일반,62,,3등급,20220322,M
1,강북,청소년,일반,18,,참가증,20220322,F
1,KSPO송파,성인,일반,21,,1등급,20220322,F
1,연수,성인,일반,20,,참가증,20220322,M
1,수원,성인,일반,50,,참가증,20220322,F
2,강북,성인,일반,61,,참가증,20220322,M
1,KSPO송파,성인,일반,19,,2등급,20220322,M
1,KSPO송파,노인,일반,65,,참가증,20220322,M
2,서대문,성인,일반,19,,1등급,20220322,M
1,KSPO송파,노인,일반,65,,3등급,20220322,M
1,남구(울산),청소년,출장,15,관리자,참가증,20220322,M
2,화성,노인,일반,73,관리자,2등급,20220322,F
1,서구(광주),성인,일반,22,관리자,참가증,20220322,M
3,춘천,성인,일반,19,관리자,참가증,20220322,M
2,화성,노인,일반,72,관리자,1등급,20220322,F
1,수원,성인,일반,22,,1등급,20220322,F
6,강북,성인,일반,19,,3등급,20220322,M
1,KSPO송파,성인,일반,50,,참가증,20220322,F
5,수원,노인,일반,79,,참가증,20220322,M
1,양평,성인,일반,43,,참가증,20220322,F
2,KSPO대구,성인,일반,27,,1등급,20220322,F
1,강북,성인,일반,27,,참가증,20220322,F
3,군산,청소년,출장,16,관리자,참가증,20220322,M
2,군산,청소년,출장,16,관리자,3등급,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
3,군산,청소년,출장,16,관리자,3등급,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
2,군산,청소년,출장,15,관리자,참가증,20220322,M
3,군산,청소년,출장,15,관리자,참가증,20220322,M
1,남구(부산),성인,출장,19,관리자,참가증,20220322,M
1,남구(부산),성인,출장,19,관리자,참가증,20220322,F
1,남구(부산),성인,출장,24,관리자,참가증,20220322,M
1,군산,청소년,출장,16,관리자,참가증,20220322,M
3,남구(부산),성인,출장,20,관리자,참가증,20220322,M
2,군산,청소년,출장,17,관리자,참가증,20220322,M
1,시흥,성인,일반,19,관리자,참가증,20220322,M
1,남구(부산),성인,출장,19,관리자,참가증,20220322,F
3,군산,청소년,출장,18,관리자,참가증,20220322,M
2,삼척,청소년,출장,17,관리자,참가증,20220322,F
2,삼척,청소년,출장,16,관리자,참가증,20220322,F
5,삼척,청소년,출장,17,관리자,참가증,20220322,F
1,동작,노인,일반,69,관리자,참가증,20220322,M
1,마포,성인,일반,52,관리자,참가증,20220322,F
1,목포,성인,일반,56,관리자,1등급,20220322,M
1,KSPO송파,성인,일반,20,관리자,2등급,20220322,F
1,KSPO송파,노인,일반,69,관리자,3등급,20220322,F
1,포항,성인,일반,59,인바디,3등급,20220322,M
1,포항,성인,일반,48,인바디,1등급,20220322,F
2,의정부,성인,일반,19,관리자,참가증,20220322,M
4,달서,성인,일반,42,인바디,2등급,20220322,F
2,남구(울산),청소년,출장,16,관리자,참가증,20220322,M
3,군산,청소년,출장,17,관리자,3등급,20220322,M
3,군산,청소년,출장,17,관리자,3등급,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
1,군산,청소년,출장,15,관리자,1등급,20220322,M
1,군산,청소년,출장,15,관리자,참가증,20220322,M
3,삼척,청소년,출장,16,관리자,참가증,20220322,F
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220322,M
1,화성,성인,일반,19,관리자,2등급,20220322,M
1,KSPO광주(출장),청소년,출장,15,관리자,1등급,20220322,M
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220322,M
1,KSPO광주(출장),청소년,출장,16,관리자,참가증,20220322,M
2,정읍,성인,일반,21,관리자,참가증,20220322,M
1,천안,노인,일반,71,관리자,참가증,20220322,M
1,구미,성인,일반,24,관리자,참가증,20220322,F
1,동작,성인,일반,21,관리자,3등급,20220322,M
6,스포원(금정),성인,일반,37,인바디,1등급,20220322,F
1,구미,성인,일반,34,관리자,참가증,20220322,M
1,동작,성인,출장,32,관리자,1등급,20220322,M
3,춘천,성인,출장,20,관리자,2등급,20220322,M
2,춘천,성인,출장,20,관리자,3등급,20220322,M
4,춘천,성인,출장,20,관리자,1등급,20220322,M
3,춘천,성인,출장,20,관리자,1등급,20220322,F
1,마포,청소년,일반,18,관리자,2등급,20220322,M
4,춘천,성인,출장,21,관리자,2등급,20220322,M
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220322,M
2,남구(울산),청소년,출장,16,관리자,참가증,20220322,M
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220322,M
2,연수,성인,일반,24,,참가증,20220322,M
1,춘천,성인,출장,21,관리자,3등급,20220322,M
2,춘천,성인,출장,19,관리자,2등급,20220322,M
1,KSPO광주(출장),청소년,출장,15,관리자,참가증,20220322,M
