TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,서구(광주),청소년,출장,14,관리자,참가증,20220414,M
1,서구(광주),청소년,출장,13,관리자,참가증,20220414,F
1,군산,청소년,출장,15,관리자,참가증,20220414,M
2,강릉,청소년,출장,14,관리자,참가증,20220414,F
1,태백,청소년,출장,14,관리자,참가증,20220414,M
2,강릉,청소년,출장,14,관리자,1등급,20220414,F
2,강릉,청소년,출장,15,관리자,참가증,20220414,F
1,강릉,청소년,출장,14,관리자,참가증,20220414,M
3,북구(광주),청소년,출장,17,관리자,3등급,20220414,M
2,북구(광주),청소년,출장,16,관리자,2등급,20220414,M
1,태백,청소년,출장,13,관리자,1등급,20220414,F
2,북구(광주),청소년,출장,15,관리자,참가증,20220414,M
1,태백,청소년,출장,15,관리자,3등급,20220414,M
1,북구(광주),청소년,출장,15,관리자,참가증,20220414,M
1,북구(광주),청소년,출장,15,관리자,참가증,20220414,M
1,태백,청소년,출장,14,관리자,참가증,20220414,F
3,북구(광주),청소년,출장,16,관리자,참가증,20220414,M
2,북구(광주),청소년,출장,16,관리자,참가증,20220414,M
1,태백,청소년,출장,14,관리자,참가증,20220414,M
3,북구(광주),청소년,출장,16,관리자,2등급,20220414,M
1,태백,청소년,출장,14,관리자,1등급,20220414,M
2,북구(광주),청소년,출장,16,관리자,2등급,20220414,M
1,태백,청소년,출장,15,관리자,1등급,20220414,M
1,북구(광주),청소년,출장,17,관리자,참가증,20220414,M
1,태백,청소년,출장,15,관리자,참가증,20220414,F
1,태백,청소년,출장,14,관리자,참가증,20220414,M
3,북구(광주),청소년,출장,16,관리자,3등급,20220414,M
1,태백,청소년,출장,15,관리자,참가증,20220414,F
1,서구(광주),청소년,출장,13,관리자,참가증,20220414,M
1,서구(광주),청소년,출장,13,관리자,참가증,20220414,M
1,서구(광주),청소년,출장,13,관리자,참가증,20220414,M
1,서구(광주),청소년,출장,13,관리자,참가증,20220414,F
1,서구(광주),청소년,출장,14,관리자,참가증,20220414,F
1,충주,청소년,출장,13,관리자,참가증,20220414,F
1,충주,청소년,출장,13,관리자,참가증,20220414,F
1,충주,청소년,출장,13,관리자,참가증,20220414,F
2,남구(울산),청소년,출장,17,관리자,참가증,20220414,F
1,연수,청소년,출장,13,관리자,2등급,20220414,F
1,강릉,청소년,출장,13,관리자,참가증,20220414,F
1,연수,청소년,출장,13,관리자,참가증,20220414,F
1,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220414,F
1,강릉,청소년,출장,13,관리자,참가증,20220414,M
1,마포,성인,일반,28,관리자,참가증,20220414,M
1,KSPO광주(출장),청소년,출장,17,관리자,참가증,20220414,F
1,강릉,청소년,출장,13,관리자,3등급,20220414,M
1,강릉,청소년,출장,13,관리자,참가증,20220414,M
1,강릉,청소년,출장,13,관리자,참가증,20220414,M
1,강릉,청소년,출장,13,관리자,참가증,20220414,F
1,남구(울산),청소년,출장,17,관리자,3등급,20220414,F
1,광산,청소년,출장,16,관리자,참가증,20220414,M
1,강릉,청소년,출장,13,관리자,2등급,20220414,M
1,광산,청소년,출장,15,관리자,2등급,20220414,M
1,나주,청소년,출장,17,관리자,참가증,20220414,F
1,나주,청소년,출장,15,관리자,3등급,20220414,M
1,강릉,청소년,출장,13,관리자,참가증,20220414,F
1,강릉,청소년,출장,13,관리자,참가증,20220414,F
1,나주,청소년,출장,15,관리자,참가증,20220414,F
1,광산,청소년,출장,15,관리자,3등급,20220414,M
1,KSPO광주(출장),청소년,출장,16,관리자,참가증,20220414,F
2,영동,청소년,출장,13,관리자,참가증,20220414,F
1,구미,성인,출장,19,관리자,참가증,20220414,M
2,남구(울산),청소년,출장,17,관리자,참가증,20220414,F
1,나주,청소년,출장,15,관리자,3등급,20220414,F
1,구미,성인,출장,19,관리자,참가증,20220414,M
3,진천,청소년,출장,18,관리자,1등급,20220414,M
2,영동,청소년,출장,14,관리자,참가증,20220414,F
3,삼척,성인,출장,44,관리자,3등급,20220414,M
1,나주,청소년,출장,16,관리자,참가증,20220414,F
2,남구(울산),청소년,출장,17,관리자,참가증,20220414,F
2,영동,청소년,출장,13,관리자,3등급,20220414,M
6,진천,청소년,출장,18,관리자,참가증,20220414,M
3,삼척,성인,출장,29,관리자,참가증,20220414,M
2,강릉,청소년,출장,15,관리자,참가증,20220414,M
1,성동,성인,출장,25,관리자,2등급,20220414,M
1,구미,성인,출장,19,관리자,3등급,20220414,M
1,서구(광주),청소년,출장,15,관리자,참가증,20220414,F
12,진천,성인,출장,19,관리자,2등급,20220414,M
2,북구(광주),청소년,출장,17,관리자,3등급,20220414,M
2,북구(광주),청소년,출장,17,관리자,3등급,20220414,M
1,서구(광주),청소년,출장,14,관리자,참가증,20220414,F
1,서구(광주),청소년,출장,14,관리자,참가증,20220414,F
1,서구(광주),청소년,출장,13,관리자,참가증,20220414,M
2,북구(광주),청소년,출장,17,관리자,참가증,20220414,M
1,북구(광주),청소년,출장,17,관리자,참가증,20220414,M
1,포천,노인,출장,69,관리자,참가증,20220414,F
3,북구(광주),청소년,출장,18,관리자,참가증,20220414,M
1,북구(광주),청소년,출장,17,관리자,참가증,20220414,M
1,포천,노인,출장,79,관리자,1등급,20220414,M
1,중구(서울),청소년,출장,16,관리자,참가증,20220414,F
2,전주,청소년,출장,13,관리자,참가증,20220414,M
1,포천,노인,출장,78,관리자,참가증,20220414,F
2,북구(광주),청소년,출장,17,관리자,3등급,20220414,M
8,진천,성인,출장,19,관리자,3등급,20220414,M
1,구미,성인,출장,19,관리자,참가증,20220414,M
6,진천,성인,출장,19,관리자,1등급,20220414,F
4,진천,성인,출장,20,관리자,1등급,20220414,F
8,진천,성인,출장,19,관리자,2등급,20220414,F
1,구미,성인,출장,19,관리자,참가증,20220414,M
6,진천,청소년,출장,18,관리자,2등급,20220414,F
8,진천,성인,출장,19,관리자,2등급,20220414,M
2,진천,청소년,출장,18,관리자,2등급,20220414,M
2,진천,청소년,출장,18,관리자,2등급,20220414,F
3,진천,청소년,출장,18,관리자,1등급,20220414,F
2,신안,성인,출장,58,관리자,2등급,20220414,F
1,충주,청소년,출장,13,관리자,참가증,20220414,F
1,충주,청소년,출장,13,관리자,참가증,20220414,M
3,진천,청소년,출장,18,관리자,2등급,20220414,M
1,충주,청소년,출장,13,관리자,참가증,20220414,M
2,진천,청소년,출장,18,관리자,참가증,20220414,M
1,신안,성인,출장,50,관리자,3등급,20220414,F
3,진천,성인,출장,19,관리자,참가증,20220414,M
1,서구(광주),청소년,출장,13,관리자,참가증,20220414,M
2,북구(광주),청소년,출장,17,관리자,3등급,20220414,M
2,화성,성인,일반,19,관리자,1등급,20220414,F
2,전주,청소년,출장,14,관리자,3등급,20220414,F
2,강릉,청소년,출장,14,관리자,참가증,20220414,F
1,연수,청소년,출장,13,관리자,참가증,20220414,F
1,안동,성인,일반,20,관리자,참가증,20220414,F
1,서구(광주),청소년,출장,14,관리자,참가증,20220414,F
1,서구(광주),청소년,출장,14,관리자,참가증,20220414,M
1,영동,청소년,출장,13,관리자,참가증,20220414,M
5,제주,성인,일반,30,관리자,1등급,20220414,M
1,연수,청소년,출장,13,관리자,3등급,20220414,M
1,계룡,유소년,출장,12,관리자,참가증,20220414,M
1,계룡,유소년,출장,12,관리자,참가증,20220414,M
1,계룡,유소년,출장,12,관리자,참가증,20220414,M
2,영동,청소년,출장,13,관리자,참가증,20220414,M
1,연수,청소년,출장,13,관리자,참가증,20220414,M
1,계룡,유소년,출장,12,관리자,참가증,20220414,M
1,연수,청소년,출장,13,관리자,3등급,20220414,M
2,서초,청소년,출장,13,관리자,참가증,20220414,M
2,남구(울산),청소년,출장,17,관리자,3등급,20220414,F
2,진천,청소년,출장,18,관리자,3등급,20220414,M
1,나주,청소년,출장,16,관리자,1등급,20220414,F
11,진천,성인,출장,19,관리자,3등급,20220414,M
3,진천,청소년,출장,18,관리자,참가증,20220414,F
11,진천,성인,출장,20,관리자,2등급,20220414,M
2,진천,성인,출장,19,관리자,3등급,20220414,M
2,진천,성인,출장,19,관리자,참가증,20220414,M
10,진천,성인,출장,19,관리자,2등급,20220414,M
1,강릉,청소년,출장,13,관리자,1등급,20220414,F
1,나주,청소년,출장,16,관리자,참가증,20220414,F
1,미추홀,성인,출장,26,관리자,2등급,20220414,M
1,서구(광주),청소년,출장,13,관리자,참가증,20220414,F
1,서구(광주),청소년,출장,13,관리자,참가증,20220414,F
3,미추홀,성인,출장,28,관리자,2등급,20220414,M
1,나주,청소년,출장,18,관리자,참가증,20220414,F
1,나주,청소년,출장,15,관리자,참가증,20220414,F
1,나주,청소년,출장,17,관리자,참가증,20220414,M
1,남구(울산),청소년,출장,17,관리자,3등급,20220414,F
1,광산,청소년,출장,15,관리자,참가증,20220414,F
1,나주,청소년,출장,16,관리자,3등급,20220414,F
1,나주,청소년,출장,16,관리자,참가증,20220414,M
3,화성,성인,일반,60,관리자,2등급,20220414,F
1,나주,청소년,출장,16,관리자,참가증,20220414,F
1,고양,유소년,출장,11,관리자,참가증,20220414,M
1,KSPO대구,성인,일반,49,,참가증,20220414,F
1,미추홀,성인,출장,29,관리자,1등급,20220414,M
1,미추홀,성인,출장,22,관리자,1등급,20220414,M
1,연제,성인,일반,23,,3등급,20220414,M
1,KSPO송파,성인,일반,35,,2등급,20220414,M
1,서대문,성인,일반,26,,2등급,20220414,F
1,동구(인천),성인,일반,62,,참가증,20220414,F
2,동구(인천),성인,일반,22,,3등급,20220414,F
1,강북,성인,일반,58,,참가증,20220414,F
2,KSPO송파,성인,일반,23,,참가증,20220414,F
1,강북,성인,일반,22,,참가증,20220414,M
1,KSPO대구,성인,일반,30,,3등급,20220414,M
1,동구(인천),노인,일반,65,,참가증,20220414,M
1,KSPO대구,성인,일반,55,,1등급,20220414,F
4,강북,노인,일반,68,,3등급,20220414,M
2,KSPO대구,노인,일반,74,,1등급,20220414,M
1,동구(광주),성인,출장,22,관리자,3등급,20220414,M
2,강북,성인,일반,44,,2등급,20220414,M
1,고양,유소년,출장,11,관리자,참가증,20220414,F
1,동구(광주),성인,출장,21,관리자,참가증,20220414,M
2,성동,성인,출장,20,관리자,1등급,20220414,F
1,미추홀,성인,출장,24,관리자,2등급,20220414,M
1,사천,청소년,출장,14,관리자,참가증,20220414,M
2,북구(광주),청소년,출장,17,관리자,참가증,20220414,M
2,강릉,청소년,출장,14,관리자,참가증,20220414,M
2,북구(광주),청소년,출장,17,관리자,참가증,20220414,M
1,성동,성인,출장,24,관리자,참가증,20220414,M
1,충주,청소년,출장,13,관리자,참가증,20220414,M
1,중구(서울),청소년,출장,18,관리자,참가증,20220414,F
1,중구(서울),청소년,출장,17,관리자,참가증,20220414,F
1,포천,노인,출장,72,관리자,참가증,20220414,M
1,충주,청소년,출장,13,관리자,참가증,20220414,F
1,사천,청소년,출장,14,관리자,참가증,20220414,M
3,진천,청소년,출장,18,관리자,3등급,20220414,M
1,포천,노인,출장,72,관리자,2등급,20220414,F
1,중구(서울),청소년,출장,16,관리자,참가증,20220414,F
1,포천,노인,출장,81,관리자,참가증,20220414,M
2,남구(울산),청소년,출장,17,관리자,참가증,20220414,M
10,진천,성인,출장,19,관리자,참가증,20220414,F
2,서초,청소년,출장,13,관리자,참가증,20220414,F
12,진천,성인,출장,19,관리자,2등급,20220414,M
4,군산,성인,일반,22,관리자,참가증,20220414,F
10,진천,성인,출장,20,관리자,2등급,20220414,F
7,진천,성인,출장,20,관리자,1등급,20220414,F
3,진천,성인,출장,19,관리자,참가증,20220414,M
1,원주,성인,출장,25,관리자,참가증,20220414,F
1,사천,청소년,출장,14,관리자,참가증,20220414,M
1,원주,성인,출장,23,관리자,3등급,20220414,F
2,서초,청소년,출장,13,관리자,참가증,20220414,F
1,원주,성인,출장,26,관리자,참가증,20220414,M
1,원주,성인,출장,23,관리자,참가증,20220414,M
3,북구(광주),청소년,출장,17,관리자,참가증,20220414,M
1,원주,성인,출장,25,관리자,3등급,20220414,M
1,고양,유소년,출장,11,관리자,참가증,20220414,M
1,삼척,유소년,출장,11,관리자,참가증,20220414,M
1,고양,유소년,출장,12,관리자,3등급,20220414,F
1,원주,성인,출장,24,관리자,참가증,20220414,F
1,고양,유소년,출장,12,관리자,3등급,20220414,M
1,고양,유소년,출장,11,관리자,참가증,20220414,M
1,삼척,유소년,출장,11,관리자,참가증,20220414,F
3,동구(광주),성인,출장,21,관리자,참가증,20220414,M
1,서구(광주),청소년,출장,13,관리자,참가증,20220414,M
1,서구(광주),청소년,출장,14,관리자,참가증,20220414,F
2,강릉,청소년,출장,14,관리자,참가증,20220414,F
2,강릉,청소년,출장,14,관리자,참가증,20220414,M
1,군산,청소년,출장,15,관리자,2등급,20220414,M
1,군산,청소년,출장,15,관리자,참가증,20220414,M
2,군산,청소년,출장,18,관리자,참가증,20220414,M
2,강릉,청소년,출장,14,관리자,2등급,20220414,F
2,군산,청소년,출장,17,관리자,참가증,20220414,M
2,강릉,청소년,출장,14,관리자,참가증,20220414,M
3,군산,청소년,출장,15,관리자,참가증,20220414,M
1,태백,청소년,출장,13,관리자,참가증,20220414,F
1,군산,청소년,출장,15,관리자,2등급,20220414,M
2,강릉,청소년,출장,14,관리자,3등급,20220414,F
1,군산,청소년,출장,16,관리자,참가증,20220414,M
2,강릉,청소년,출장,15,관리자,참가증,20220414,F
1,태백,청소년,출장,14,관리자,2등급,20220414,M
2,강릉,청소년,출장,14,관리자,참가증,20220414,F
2,북구(광주),청소년,출장,17,관리자,참가증,20220414,M
1,강릉,청소년,출장,14,관리자,3등급,20220414,M
2,북구(광주),청소년,출장,17,관리자,참가증,20220414,M
2,강릉,청소년,출장,14,관리자,3등급,20220414,F
3,북구(광주),청소년,출장,18,관리자,3등급,20220414,M
2,북구(광주),청소년,출장,17,관리자,참가증,20220414,M
1,강릉,청소년,출장,14,관리자,참가증,20220414,M
1,태백,청소년,출장,13,관리자,2등급,20220414,M
1,태백,청소년,출장,13,관리자,1등급,20220414,M
1,중구(서울),청소년,출장,16,관리자,참가증,20220414,F
2,서초,청소년,출장,14,관리자,2등급,20220414,F
2,서초,청소년,출장,13,관리자,참가증,20220414,F
1,성동,성인,출장,24,관리자,참가증,20220414,M
1,연수,청소년,출장,13,관리자,참가증,20220414,F
1,나주,청소년,출장,16,관리자,참가증,20220414,M
2,북구(광주),청소년,출장,18,관리자,참가증,20220414,M
2,강릉,청소년,출장,14,관리자,참가증,20220414,M
2,강릉,청소년,출장,13,관리자,참가증,20220414,M
1,마포,성인,일반,49,관리자,3등급,20220414,F
1,남구(부산),청소년,출장,13,관리자,3등급,20220414,F
2,강릉,청소년,출장,14,관리자,1등급,20220414,M
4,북구(광주),청소년,출장,17,관리자,참가증,20220414,M
1,사천,청소년,출장,14,관리자,3등급,20220414,M
1,성동,성인,출장,20,관리자,3등급,20220414,F
1,군산,성인,일반,34,관리자,2등급,20220414,F
2,강릉,청소년,출장,14,관리자,1등급,20220414,F
1,영동,청소년,출장,13,관리자,2등급,20220414,F
2,강릉,청소년,출장,13,관리자,참가증,20220414,F
1,연수,청소년,출장,13,관리자,참가증,20220414,M
2,강릉,청소년,출장,14,관리자,참가증,20220414,F
2,북구(광주),청소년,출장,18,관리자,참가증,20220414,M
1,증평,유소년,출장,11,관리자,참가증,20220414,M
1,광산,청소년,출장,15,관리자,참가증,20220414,M
1,강릉,청소년,출장,14,관리자,참가증,20220414,M
1,증평,유소년,출장,11,관리자,참가증,20220414,F
2,강릉,청소년,출장,14,관리자,참가증,20220414,F
1,나주,청소년,출장,15,관리자,참가증,20220414,F
1,광산,청소년,출장,16,관리자,3등급,20220414,M
1,증평,유소년,출장,11,관리자,참가증,20220414,F
2,영동,청소년,출장,14,관리자,3등급,20220414,F
1,광산,청소년,출장,15,관리자,참가증,20220414,M
1,증평,유소년,출장,11,관리자,참가증,20220414,M
2,강릉,청소년,출장,14,관리자,참가증,20220414,F
1,서구(광주),청소년,출장,13,관리자,참가증,20220414,M
1,광산,청소년,출장,15,관리자,참가증,20220414,M
1,증평,유소년,출장,11,관리자,참가증,20220414,F
1,증평,유소년,출장,11,관리자,참가증,20220414,F
2,영동,청소년,출장,15,관리자,3등급,20220414,M
1,서초,청소년,출장,14,관리자,참가증,20220414,F
1,계룡,청소년,출장,17,관리자,참가증,20220415,M
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,15,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,15,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,15,관리자,3등급,20220415,F
1,연수,청소년,출장,13,관리자,참가증,20220415,M
1,연수,청소년,출장,13,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,15,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,15,관리자,참가증,20220415,F
1,서초,청소년,출장,13,관리자,참가증,20220415,M
1,연수,청소년,출장,14,관리자,참가증,20220415,M
1,연수,청소년,출장,13,관리자,3등급,20220415,F
1,연수,청소년,출장,13,관리자,참가증,20220415,M
1,연수,청소년,출장,14,관리자,참가증,20220415,M
1,서초,청소년,출장,14,관리자,참가증,20220415,F
1,서초,청소년,출장,13,관리자,3등급,20220415,F
1,중구(서울),청소년,출장,16,관리자,3등급,20220415,F
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,16,관리자,3등급,20220415,F
1,중구(서울),성인,출장,19,관리자,3등급,20220415,F
1,중구(서울),청소년,출장,16,관리자,3등급,20220415,F
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,16,관리자,3등급,20220415,F
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,15,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,15,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,15,관리자,2등급,20220415,F
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,15,관리자,참가증,20220415,F
1,서초,청소년,출장,13,관리자,참가증,20220415,M
1,중구(서울),청소년,출장,15,관리자,3등급,20220415,F
1,중구(서울),청소년,출장,15,관리자,3등급,20220415,F
1,연수,청소년,출장,14,관리자,3등급,20220415,M
1,남원,유소년,출장,12,관리자,참가증,20220415,F
1,남원,유소년,출장,12,관리자,참가증,20220415,F
1,남원,청소년,출장,13,관리자,참가증,20220415,M
1,남원,유소년,출장,12,관리자,참가증,20220415,M
1,남원,청소년,출장,13,관리자,참가증,20220415,F
1,남원,청소년,출장,13,관리자,참가증,20220415,F
1,남원,청소년,출장,13,관리자,참가증,20220415,M
1,남원,청소년,출장,13,관리자,참가증,20220415,M
1,남원,청소년,출장,13,관리자,참가증,20220415,F
1,남원,청소년,출장,13,관리자,참가증,20220415,M
1,서초,청소년,출장,13,관리자,참가증,20220415,M
1,중구(서울),청소년,출장,15,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,16,관리자,3등급,20220415,F
1,중구(서울),청소년,출장,15,관리자,참가증,20220415,F
1,남원,유소년,출장,12,관리자,참가증,20220415,F
1,남원,유소년,출장,12,관리자,3등급,20220415,F
1,남원,유소년,출장,12,관리자,참가증,20220415,F
1,남원,유소년,출장,12,관리자,참가증,20220415,M
1,남원,유소년,출장,12,관리자,참가증,20220415,M
1,충주,청소년,출장,13,관리자,참가증,20220415,F
1,충주,청소년,출장,13,관리자,참가증,20220415,M
1,충주,청소년,출장,13,관리자,3등급,20220415,F
1,충주,청소년,출장,13,관리자,3등급,20220415,M
1,충주,청소년,출장,13,관리자,참가증,20220415,F
1,충주,청소년,출장,13,관리자,1등급,20220415,F
1,충주,청소년,출장,13,관리자,참가증,20220415,M
1,충주,청소년,출장,13,관리자,참가증,20220415,F
1,충주,청소년,출장,13,관리자,참가증,20220415,M
1,충주,청소년,출장,13,관리자,참가증,20220415,M
1,충주,청소년,출장,13,관리자,참가증,20220415,F
1,충주,청소년,출장,13,관리자,참가증,20220415,M
1,북구(광주),청소년,출장,15,관리자,참가증,20220415,M
1,북구(광주),청소년,출장,15,관리자,참가증,20220415,M
2,북구(광주),청소년,출장,16,관리자,참가증,20220415,M
1,북구(광주),청소년,출장,15,관리자,2등급,20220415,M
2,북구(광주),청소년,출장,16,관리자,참가증,20220415,M
2,북구(광주),청소년,출장,16,관리자,참가증,20220415,M
2,북구(광주),청소년,출장,17,관리자,2등급,20220415,M
3,북구(광주),청소년,출장,16,관리자,참가증,20220415,M
1,북구(광주),청소년,출장,15,관리자,참가증,20220415,M
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
3,삼척,성인,출장,47,관리자,참가증,20220415,M
1,중구(서울),청소년,출장,15,관리자,참가증,20220415,F
2,춘천,청소년,출장,17,관리자,참가증,20220415,M
2,춘천,청소년,출장,17,관리자,참가증,20220415,M
1,서구(광주),청소년,출장,15,관리자,참가증,20220415,F
1,서구(광주),청소년,출장,14,관리자,참가증,20220415,F
2,춘천,청소년,출장,18,관리자,참가증,20220415,F
1,서구(광주),청소년,출장,14,관리자,참가증,20220415,F
1,화성,청소년,출장,13,관리자,참가증,20220415,M
1,화성,청소년,출장,13,관리자,3등급,20220415,F
1,서구(광주),청소년,출장,13,관리자,참가증,20220415,F
1,연수,청소년,출장,13,관리자,3등급,20220415,F
1,삼척,성인,출장,31,관리자,참가증,20220415,M
2,광주,성인,일반,20,관리자,참가증,20220415,M
3,삼척,성인,출장,47,관리자,참가증,20220415,M
3,삼척,성인,출장,43,관리자,참가증,20220415,M
3,삼척,성인,출장,25,관리자,참가증,20220415,F
1,안산,성인,일반,29,관리자,참가증,20220415,F
1,창원,성인,출장,43,관리자,3등급,20220415,F
1,고양,성인,일반,57,관리자,참가증,20220415,F
2,KSPO송파(출장A),청소년,출장,17,관리자,참가증,20220415,M
2,KSPO송파(출장A),청소년,출장,17,관리자,참가증,20220415,M
1,창원,성인,출장,63,관리자,참가증,20220415,M
1,달서,성인,일반,23,관리자,3등급,20220415,F
2,삼척,성인,출장,39,관리자,참가증,20220415,M
1,제주,성인,일반,25,관리자,참가증,20220415,M
3,삼척,성인,출장,45,관리자,3등급,20220415,M
1,삼척,성인,출장,26,관리자,참가증,20220415,M
1,KSPO대구(출장A),성인,출장,48,관리자,참가증,20220415,F
2,곡성,청소년,일반,18,관리자,2등급,20220415,M
3,삼척,성인,출장,47,관리자,3등급,20220415,M
2,마포,노인,일반,69,관리자,참가증,20220415,M
3,삼척,성인,출장,57,관리자,참가증,20220415,M
1,KSPO대구(출장A),성인,출장,53,관리자,참가증,20220415,F
1,전주,유소년,출장,12,관리자,참가증,20220415,M
1,전주,유소년,출장,12,관리자,참가증,20220415,M
2,전주,청소년,출장,15,관리자,참가증,20220415,F
1,전주,청소년,출장,13,관리자,2등급,20220415,M
2,전주,청소년,출장,14,관리자,참가증,20220415,M
1,전주,청소년,출장,15,관리자,참가증,20220415,F
2,전주,청소년,출장,14,관리자,1등급,20220415,F
2,전주,청소년,출장,15,관리자,1등급,20220415,M
2,전주,청소년,출장,14,관리자,3등급,20220415,M
1,청주,성인,일반,25,관리자,참가증,20220415,M
1,서구(대전),성인,일반,20,관리자,3등급,20220415,M
1,동구(광주),청소년,일반,18,관리자,참가증,20220415,M
1,달서,성인,일반,57,인바디,참가증,20220415,F
1,동작,성인,일반,26,관리자,1등급,20220415,F
1,연수,청소년,출장,13,관리자,참가증,20220415,F
1,창원,성인,출장,30,관리자,참가증,20220415,F
3,KSPO송파(출장A),청소년,출장,18,관리자,참가증,20220415,M
2,KSPO송파(출장A),청소년,출장,17,관리자,참가증,20220415,F
2,KSPO송파(출장A),청소년,출장,17,관리자,참가증,20220415,M
5,사상,성인,일반,21,관리자,3등급,20220415,F
3,KSPO송파(출장A),청소년,출장,17,관리자,참가증,20220415,M
1,광산,청소년,일반,18,관리자,3등급,20220415,M
1,KSPO송파(출장A),청소년,출장,17,관리자,참가증,20220415,M
1,동구(광주),성인,일반,23,관리자,참가증,20220415,F
1,강동,성인,일반,62,관리자,참가증,20220415,M
1,창원,성인,출장,34,관리자,참가증,20220415,F
2,오산,성인,일반,31,관리자,3등급,20220415,M
2,천안,청소년,일반,18,관리자,참가증,20220415,M
1,성동,성인,일반,19,관리자,참가증,20220415,F
1,북구(광주),청소년,출장,15,관리자,2등급,20220415,M
1,서구(광주),청소년,출장,13,관리자,참가증,20220415,F
1,북구(광주),청소년,출장,16,관리자,참가증,20220415,M
1,중구(서울),청소년,출장,17,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
3,시흥,성인,일반,61,관리자,3등급,20220415,M
1,화성,청소년,출장,15,관리자,참가증,20220415,M
1,서구(광주),청소년,출장,14,관리자,참가증,20220415,F
2,무안,청소년,일반,18,관리자,3등급,20220415,F
1,서구(광주),청소년,출장,14,관리자,참가증,20220415,F
1,서구(광주),청소년,출장,13,관리자,참가증,20220415,M
1,서구(광주),청소년,출장,14,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
1,연수,청소년,출장,13,관리자,참가증,20220415,F
1,서구(대전),성인,일반,19,관리자,참가증,20220415,M
2,삼척,성인,출장,30,관리자,1등급,20220415,M
1,시흥,노인,일반,69,관리자,2등급,20220415,M
1,연수,청소년,출장,13,관리자,참가증,20220415,M
2,KSPO송파(출장A),청소년,출장,17,관리자,참가증,20220415,M
2,KSPO송파(출장A),청소년,출장,17,관리자,참가증,20220415,F
1,김천,노인,출장,69,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,15,관리자,2등급,20220415,F
1,청주,성인,일반,24,관리자,참가증,20220415,F
1,충주,청소년,출장,13,관리자,참가증,20220415,F
1,충주,청소년,출장,13,관리자,참가증,20220415,M
1,충주,청소년,출장,13,관리자,참가증,20220415,M
1,충주,청소년,출장,13,관리자,2등급,20220415,M
1,충주,청소년,출장,13,관리자,2등급,20220415,F
1,충주,청소년,출장,13,관리자,참가증,20220415,M
1,전주,청소년,출장,13,관리자,참가증,20220415,F
2,전주,청소년,출장,13,관리자,참가증,20220415,F
2,전주,청소년,출장,13,관리자,3등급,20220415,M
1,전주,청소년,출장,13,관리자,3등급,20220415,F
2,전주,청소년,출장,13,관리자,3등급,20220415,F
2,전주,청소년,출장,13,관리자,2등급,20220415,M
1,전주,청소년,출장,13,관리자,2등급,20220415,M
2,전주,청소년,출장,14,관리자,2등급,20220415,F
1,중구(서울),청소년,출장,17,관리자,참가증,20220415,F
1,중구(서울),청소년,출장,16,관리자,참가증,20220415,F
1,달서,성인,일반,38,인바디,참가증,20220415,F
1,달서,성인,일반,23,인바디,참가증,20220415,F
1,KSPO송파,성인,일반,24,관리자,3등급,20220415,F
1,창원,성인,출장,58,관리자,참가증,20220415,M
2,삼척,성인,출장,43,관리자,참가증,20220415,M
2,삼척,성인,출장,48,관리자,참가증,20220415,M
3,삼척,성인,출장,31,관리자,3등급,20220415,F
1,창원,성인,출장,37,관리자,2등급,20220415,F
3,KSPO송파(출장A),청소년,출장,17,관리자,참가증,20220415,M
3,동구(광주),청소년,일반,18,관리자,참가증,20220415,M
1,충주,청소년,출장,13,관리자,참가증,20220415,F
1,충주,청소년,출장,13,관리자,1등급,20220415,F
1,충주,청소년,출장,13,관리자,1등급,20220415,M
1,충주,청소년,출장,13,관리자,참가증,20220415,M
1,서구(광주),청소년,출장,14,관리자,참가증,20220415,F
1,북구(광주),청소년,출장,16,관리자,3등급,20220415,M
2,북구(광주),청소년,출장,16,관리자,3등급,20220415,M
2,북구(광주),청소년,출장,16,관리자,3등급,20220415,M
